lon,lat,IATA,so2,nox,hc,co,pm25,co2,units,area
122.47869873046875,18.412307739257812,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9984919281652
122.717041015625,18.396484375,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9979859644804
122.955322265625,18.380020141601562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9938974177301
123.1934814453125,18.362953186035156,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0032092604571
123.4315185546875,18.34526824951172,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.991109396218
123.66949462890625,18.32696533203125,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0091301104216
123.9073486328125,18.308059692382812,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0043656319006
124.14508056640625,18.288536071777344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9966286982635
124.38272094726562,18.268394470214844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9951264418484
124.6202392578125,18.247642517089844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0098490835935
124.85763549804688,18.226287841796875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9904576327012
125.09490966796875,18.204315185546875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0038100360675
125.33203125,18.181732177734375,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0040844826534
125.56903076171875,18.158546447753906,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0004388085571
125.805908203125,18.134750366210938,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9940225643868
126.04266357421875,18.110336303710938,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9997145164125
126.27926635742188,18.0853271484375,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0181647213559
126.51571655273438,18.059715270996094,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9961324050176
126.75201416015625,18.033493041992188,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9970873104887
126.9881591796875,18.006668090820312,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9867826069976
127.22415161132812,17.979225158691406,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0097068358522
127.46002197265625,17.951194763183594,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9946978781404
127.6956787109375,17.922569274902344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0024727984209
127.93121337890625,17.893333435058594,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0062868232762
128.16656494140625,17.863502502441406,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9916939246882
128.4017333984375,17.83306884765625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0098686156174
128.63671875,17.802047729492188,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.008107559674
128.87155151367188,17.770416259765625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0171185546443
129.106201171875,17.738204956054688,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9921398694997
129.34066772460938,17.70539093017578,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9933276263081
129.574951171875,17.671981811523438,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0059676340649
103.62448120117188,17.928817749023438,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0037890951395
103.85955810546875,17.961769104003906,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9915402464678
104.0948486328125,17.994117736816406,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9952837102265
104.33029174804688,18.02587127685547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.00130486053
104.56591796875,18.057022094726562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9933286046883
104.80169677734375,18.08757781982422,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9932309729252
105.03768920898438,18.117538452148438,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.009669586782
105.27383422851562,18.146888732910156,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9990578230952
105.5101318359375,18.175636291503906,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0003635651925
105.74661254882812,18.20378875732422,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0082860468383
105.98321533203125,18.231338500976562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9954367656784
106.22003173828125,18.258262634277344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0048334261786
106.45697021484375,18.284591674804688,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9978217279748
106.69403076171875,18.310325622558594,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0131274437265
106.9312744140625,18.33544158935547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0045218729816
107.16864013671875,18.359947204589844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9932219960745
107.40615844726562,18.383834838867188,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9941637529598
107.643798828125,18.407127380371094,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0046513978291
107.881591796875,18.42980194091797,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0015447358061
108.1195068359375,18.451866149902344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9881956090194
108.3575439453125,18.47332000732422,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0075660336574
108.595703125,18.494155883789062,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.00405089612
108.83395385742188,18.514366149902344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9942511362431
109.07235717773438,18.533981323242188,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9974995594337
109.31085205078125,18.552963256835938,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0026608022434
109.5494384765625,18.57135009765625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0055084425142
109.78817749023438,18.589096069335938,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9977607173292
110.0269775390625,18.606239318847656,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.000241687943
110.26589965820312,18.622764587402344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9967960968654
110.5048828125,18.63866424560547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0064721737184
110.74398803710938,18.653945922851562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0060954240718
110.983154296875,18.668609619140625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9891676026314
111.22244262695312,18.682655334472656,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0085301404431
111.4617919921875,18.696083068847656,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0027224066906
111.70120239257812,18.708877563476562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9975158148018
111.940673828125,18.72106170654297,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9913771145403
112.18023681640625,18.73261260986328,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0076840927456
112.41986083984375,18.743553161621094,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.990776682381
112.6595458984375,18.753875732421875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0056523918437
112.8992919921875,18.763565063476562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0109055021202
113.13909912109375,18.772628784179688,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.99192647862
113.37896728515625,18.78106689453125,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.003171638396
113.61886596679688,18.78888702392578,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9893202350146
113.85879516601562,18.79608154296875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.011883967189
114.09878540039062,18.802642822265625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0013859530957
114.33880615234375,18.80858612060547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9922675931699
114.578857421875,18.81391143798828,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0021694695282
114.81893920898438,18.81859588623047,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9959270899899
115.05902099609375,18.822662353515625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0060747022541
115.29916381835938,18.82610321044922,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0063198367009
115.539306640625,18.828933715820312,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9936282638657
115.77947998046875,18.83112335205078,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9994833737504
116.0196533203125,18.832687377929688,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9924730339316
116.25982666015625,18.83362579345703,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0134369982075
116.5,18.83393096923828,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9982955122294
116.74017333984375,18.83362579345703,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0134369982452
116.9803466796875,18.832687377929688,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9924730339316
117.22052001953125,18.83112335205078,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9994833737504
117.460693359375,18.828933715820312,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.993628263828
117.70083618164062,18.82610321044922,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0063198367386
117.94097900390625,18.822662353515625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0060747022541
118.18106079101562,18.81859588623047,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9959270899521
118.421142578125,18.81391143798828,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0021694695471
118.66119384765625,18.80858612060547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9922675931888
118.90121459960938,18.802642822265625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0013859530768
119.14120483398438,18.79608154296875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0118839671889
119.38113403320312,18.78888702392578,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9893202350333
119.62103271484375,18.78106689453125,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0031716384337
119.86090087890625,18.772628784179688,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.99192647862
120.1007080078125,18.763565063476562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0109055021014
120.3404541015625,18.753875732421875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0056523918627
120.58013916015625,18.743553161621094,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9907766823826
120.81976318359375,18.73261260986328,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0076840927441
121.059326171875,18.72106170654297,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9913771145232
121.29879760742188,18.708877563476562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9975158148019
121.5382080078125,18.696083068847656,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0027224066687
121.77755737304688,18.682655334472656,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0085301404052
122.016845703125,18.668609619140625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9891676026518
122.25601196289062,18.653945922851562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.006095424089
122.4951171875,18.63866424560547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0064721736805
122.73410034179688,18.622764587402344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9967960968623
122.9730224609375,18.606239318847656,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0002416879854
123.21182250976562,18.589096069335938,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9977607173057
123.4505615234375,18.57135009765625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0055084425363
123.68914794921875,18.552963256835938,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.002660802245
123.92764282226562,18.533981323242188,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9974995594163
124.16604614257812,18.514366149902344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9942511362622
124.404296875,18.494155883789062,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0040508960949
124.6424560546875,18.47332000732422,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0075660336652
124.8804931640625,18.451866149902344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9881956090288
125.118408203125,18.42980194091797,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0015447358297
125.356201171875,18.407127380371094,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.004651397851
125.59384155273438,18.383834838867188,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.994163752919
125.83135986328125,18.359947204589844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.993221996073
126.0687255859375,18.33544158935547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0045218729723
126.30596923828125,18.310325622558594,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0131274437769
126.54302978515625,18.284591674804688,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9978217279371
126.77996826171875,18.258262634277344,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0048334262162
127.01678466796875,18.231338500976562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9954367656595
127.25338745117188,18.20378875732422,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0082860468194
127.4898681640625,18.175636291503906,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0003635652301
127.72616577148438,18.146888732910156,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9990578230731
127.96231079101562,18.117538452148438,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9965608425449
128.19830322265625,18.08757781982422,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0132631512384
128.43408203125,18.057022094726562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9801561654015
128.66973876953125,18.02587127685547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0112571151037
128.9051513671875,17.994117736816406,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0052041060485
129.14044189453125,17.961769104003906,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9782721944536
129.37548828125,17.928817749023438,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9939325035537
129.61041259765625,17.89527130126953,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0178305497373
103.58944702148438,18.152542114257812,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0107835231304
103.82516479492188,18.185623168945312,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9944086188547
104.06103515625,18.218116760253906,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.990660549439
104.297119140625,18.24999237060547,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0075326007764
104.53338623046875,18.281272888183594,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9990192274494
104.76980590820312,18.311965942382812,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9957170811708
105.00640869140625,18.342041015625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0043999856902
105.2431640625,18.37151336669922,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9935250490386
105.4801025390625,18.400390625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0004445723233
105.71722412109375,18.42864990234375,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.007964823369
105.9544677734375,18.456298828125,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9882508221796
106.19189453125,18.483352661132812,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0010152409784
106.42947387695312,18.509796142578125,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0034906787588
106.66717529296875,18.535629272460938,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.992407474216
106.90505981445312,18.56085968017578,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0070679804418
107.14306640625,18.58545684814453,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9946670058703
107.3812255859375,18.609458923339844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0000969455149
107.6195068359375,18.632843017578125,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9975062389815
107.85794067382812,18.655601501464844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0079214676238
108.09649658203125,18.677749633789062,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9888955585999
108.33517456054688,18.69928741455078,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0032794883351
108.573974609375,18.72021484375,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.007603424192
108.81289672851562,18.740524291992188,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9974836669488
109.05194091796875,18.760223388671875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9987281270242
109.29107666015625,18.779273986816406,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9989646165204
109.53033447265625,18.79773712158203,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9994374072459
109.76971435546875,18.815574645996094,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9967568363193
110.0091552734375,18.83277130126953,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9952686270852
110.24871826171875,18.849380493164062,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0060753945484
110.4884033203125,18.865341186523438,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0013433713395
110.7281494140625,18.88068389892578,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9957558428357
110.96798706054688,18.895408630371094,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0014479052508
111.2078857421875,18.909507751464844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9976992786592
111.44790649414062,18.922988891601562,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0049466195538
111.68798828125,18.93584442138672,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0073993132245
111.92813110351562,18.948081970214844,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9871509918584
112.1683349609375,18.959686279296875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.003906306884
112.40863037109375,18.970657348632812,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.995216368869
112.64898681640625,18.98102569580078,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0087429694474
112.88937377929688,18.990745544433594,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0095397602746
113.12982177734375,18.999847412109375,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9853429469093
113.370361328125,19.008338928222656,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9975795381563
113.61090087890625,19.01617431640625,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0000554260969
113.85150146484375,19.023406982421875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.012715926126
114.0921630859375,19.029998779296875,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9982953745227
114.33282470703125,19.035964965820312,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9941668194015
114.57354736328125,19.04131317138672,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0026459945109
114.81430053710938,19.0460205078125,none,0.0,0.0,0.0,0.0,0.0,0.0,g,729.0014539164455
115.0550537109375,19.05010223388672,none,0.0,0.0,0.0,0.0,0.0,0.0,g,728.9993138464323
